series.thisRepN,series.thisTrialN,series.thisN,series.thisIndex,Ramp.thisRepN,Ramp.thisTrialN,Ramp.thisN,Ramp.thisIndex,rand_shocks.thisRepN,rand_shocks.thisTrialN,rand_shocks.thisN,rand_shocks.thisIndex,wait1_dur,intensity,text_7.started,text_12.started,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,text_3.started,text_3.stopped,text_4.started,main_text.started,confirm_text.started,rating,ratingScale.response,ratingScale.rt,text_2.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,text_4.stopped,text_9.started,key_resp_7.started,key_resp_7.keys,key_resp_7.rt,main_text_rand.started,confirm_rand.started,scale_wasmoved,rating_rand_.response,rating_rand_.rt,participant,debug,fail_ma,max_ma,nramps,date,expName,psychopyVersion,frameRate,
1,0,1,0,3,0,3,0,,,,,2.2,40,521.3629656999983,521.4314887,521.4314887,p,0.7752941999970062,522.2158683999987,524.4175365999981,524.4175365999981,529.7077434999992,529.7077434999992,23,23,4.276,529.7077434999992,529.7077434999992,y,2.810779300001741,525.4340912999978,,,,,,,,,,sub-032,0,750,700,3,2023-06-28_17h41.59.596,painuncertainty_calibration,2022.2.5,143.0480097698496,
1,0,1,0,4,0,4,0,,,,,2.2,50,532.5675665999988,532.6337821999987,532.6337821999987,p,0.7404112999975041,533.3841723999976,535.5855535999981,535.5855535999981,540.5699831999991,540.5699831999991,38,38,3.965,540.5699831999991,540.5699831999991,y,2.660596899997472,536.6064764999974,,,,,,,,,,sub-032,0,750,700,3,2023-06-28_17h41.59.596,painuncertainty_calibration,2022.2.5,143.0480097698496,
1,0,1,0,5,0,5,0,,,,,2.1,60,543.2640818999971,543.3437197999992,543.3437197999992,p,0.5270850999986578,543.8781469999994,545.9829884999999,545.9829884999999,551.2242254999983,551.2242254999983,49,49,4.224,551.2242254999983,551.2242254999983,y,3.1103876999986824,547.0006093999982,,,,,,,,,,sub-032,0,750,700,3,2023-06-28_17h41.59.596,painuncertainty_calibration,2022.2.5,143.0480097698496,
1,0,1,0,6,0,6,0,,,,,2.4,70,554.3734383999981,554.4488606999985,554.4488606999985,p,0.7416134000013699,555.1988339999989,557.6019669999987,557.6019669999987,562.9620120999971,562.9620120999971,65,65,4.344,562.9620120999971,562.9620120999971,y,3.044332299999951,558.6189027,,,,,,,,,,sub-032,0,750,700,3,2023-06-28_17h41.59.596,painuncertainty_calibration,2022.2.5,143.0480097698496,
1,0,1,0,7,0,7,0,,,,,2.0,80,566.059724499999,566.1170685999969,566.1170685999969,p,0.5055628000009165,566.6310137999972,568.6313588999983,568.6313588999983,571.9976816999988,571.9976816999988,77,77,2.35,571.9976816999988,571.9976816999988,y,3.2965320000002976,569.6485422999976,,,,,,,,,,sub-032,0,750,700,3,2023-06-28_17h41.59.596,painuncertainty_calibration,2022.2.5,143.0480097698496,
1,0,1,0,8,0,8,0,,,,,2.4,90,575.3480459999992,575.4098145999997,575.4098145999997,p,0.7490558000026795,576.1668409999984,578.5700661999981,578.5700661999981,583.6864176999989,583.6864176999989,98,98,4.101,583.6864176999989,583.6864176999989,n,3.0324642000014137,579.5863031999979,,,,,,,,,,sub-032,0,750,700,3,2023-06-28_17h41.59.596,painuncertainty_calibration,2022.2.5,143.0480097698496,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-032,0,750,700,3,2023-06-28_17h41.59.596,painuncertainty_calibration,2022.2.5,143.0480097698496,
2,0,2,0,0,0,0,0,,,,,2.0,10,591.0304689999975,591.1060421999973,591.1060421999973,p,2.195879099999729,593.3167899,595.3219143999995,595.3219143999995,599.9041487999966,599.9041487999966,2,2,3.566,599.9041487999966,599.9041487999966,y,2.7260743000006187,,,,,,,,,,,sub-032,0,750,700,3,2023-06-28_17h41.59.596,painuncertainty_calibration,2022.2.5,143.0480097698496,
2,0,2,0,1,0,1,0,,,,,2.4,20,602.6683233999975,602.746303099997,602.746303099997,p,0.42085600000064005,603.1768770999988,605.5799926,605.5799926,609.6962374999966,609.6962374999966,7,7,3.101,609.6962374999966,609.6962374999966,y,2.59066669999811,606.5958976000002,,,,,,,,,,sub-032,0,750,700,3,2023-06-28_17h41.59.596,painuncertainty_calibration,2022.2.5,143.0480097698496,
2,0,2,0,2,0,2,0,,,,,2.0,30,612.3254120999991,612.4005780999978,612.4005780999978,p,0.5578342000007979,612.9697369999994,614.9704366999977,614.9704366999977,621.7049320999977,621.7049320999977,13,13,5.719,621.7049320999977,621.7049320999977,y,2.845959899997979,615.9861406999989,,,,,,,,,,sub-032,0,750,700,3,2023-06-28_17h41.59.596,painuncertainty_calibration,2022.2.5,143.0480097698496,
2,0,2,0,3,0,3,0,,,,,2.0,40,624.5859525999986,624.6655492999998,624.6655492999998,p,0.5332600000001548,625.2077157999993,627.2075313999994,627.2075313999994,630.733661299997,630.733661299997,30,30,2.472,630.733661299997,630.733661299997,y,2.585490999998001,628.2622364999988,,,,,,,,,,sub-032,0,750,700,3,2023-06-28_17h41.59.596,painuncertainty_calibration,2022.2.5,143.0480097698496,
2,0,2,0,4,0,4,0,,,,,2.2,50,633.3624318999973,633.4307617999984,633.4307617999984,p,0.551269699997647,633.9935614999995,636.1947505999997,636.1947505999997,639.9781034999978,639.9781034999978,37,37,2.767,639.9781034999978,639.9781034999978,y,2.3732753999975102,637.2142976999967,,,,,,,,,,sub-032,0,750,700,3,2023-06-28_17h41.59.596,painuncertainty_calibration,2022.2.5,143.0480097698496,
2,0,2,0,5,0,5,0,,,,,2.5,60,642.4106465999976,642.4663853999991,642.4663853999991,p,0.5161251999998058,642.9941336999982,645.4944278999974,645.4944278999974,649.0292259999987,649.0292259999987,53,53,2.517,649.0292259999987,649.0292259999987,y,2.6017255000006116,646.5124695999984,,,,,,,,,,sub-032,0,750,700,3,2023-06-28_17h41.59.596,painuncertainty_calibration,2022.2.5,143.0480097698496,
2,0,2,0,6,0,6,0,,,,,2.4,70,651.6664093999971,651.7453021000001,651.7453021000001,p,0.6057103000021016,652.3636584999986,654.7669898999993,654.7669898999993,659.2648699999991,659.2648699999991,75,75,3.482,659.2648699999991,659.2648699999991,y,2.533770000001823,655.7831549000002,,,,,,,,,,sub-032,0,750,700,3,2023-06-28_17h41.59.596,painuncertainty_calibration,2022.2.5,143.0480097698496,
2,0,2,0,7,0,7,0,,,,,2.2,80,661.8346582999984,661.9131565999996,661.9131565999996,p,0.6530663999983517,662.5728543999976,664.7749853999994,664.7749853999994,671.3357571999986,671.3357571999986,89,89,5.544,671.3357571999986,671.3357571999986,y,2.415295300001162,665.7921762999977,,,,,,,,,,sub-032,0,750,700,3,2023-06-28_17h41.59.596,painuncertainty_calibration,2022.2.5,143.0480097698496,
2,0,2,0,8,0,8,0,,,,,2.4,90,673.8078707999994,673.8663113999974,673.8663113999974,p,0.6839626999972097,674.560583399998,676.963552199999,676.963552199999,682.8999335999979,682.8999335999979,99,99,4.921,682.8999335999979,682.8999335999979,n,2.714516600000934,677.9801444999976,,,,,,,,,,sub-032,0,750,700,3,2023-06-28_17h41.59.596,painuncertainty_calibration,2022.2.5,143.0480097698496,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-032,0,750,700,3,2023-06-28_17h41.59.596,painuncertainty_calibration,2022.2.5,143.0480097698496,
,,,,,,,,0,0,0,0,3.0,65,,,,,,705.8217409999997,708.8216662999985,708.8216662999985,,,72,,,,,,,709.8376743999979,704.8066680999982,704.8066680999982,p,1.0075815999989572,712.1922639999975,712.1922639999975,1,72,2.311,sub-032,0,750,700,3,2023-06-28_17h41.59.596,painuncertainty_calibration,2022.2.5,143.0480097698496,
,,,,,,,,1,0,1,0,3.0,53,,,,,,713.3984247999979,716.3988931999993,716.3988931999993,,,49,,,,,,,717.4151536999998,712.1922639999975,712.1922639999975,p,1.197817500000383,719.4320750999977,719.4320750999977,1,49,1.962,sub-032,0,750,700,3,2023-06-28_17h41.59.596,painuncertainty_calibration,2022.2.5,143.0480097698496,
,,,,,,,,2,0,2,0,3.0,10,,,,,,720.003431699999,723.0038269999968,723.0038269999968,,,1,,,,,,,724.0208902999984,719.4320750999977,719.4320750999977,p,0.5587206999989576,726.1963867999984,726.1963867999984,1,1,2.129,sub-032,0,750,700,3,2023-06-28_17h41.59.596,painuncertainty_calibration,2022.2.5,143.0480097698496,
,,,,,,,,3,0,3,0,3.0,78,,,,,,726.928138299998,729.9282289999974,729.9282289999974,,,88,,,,,,,730.9450169999982,726.1963867999984,726.1963867999984,p,0.7217128000011144,732.9589696999974,732.9589696999974,1,88,1.962,sub-032,0,750,700,3,2023-06-28_17h41.59.596,painuncertainty_calibration,2022.2.5,143.0480097698496,
,,,,,,,,4,0,4,0,3.0,22,,,,,,733.7138399999967,736.714164099998,736.714164099998,,,7,,,,,,,737.7299443999982,732.9589696999974,732.9589696999974,p,0.7450792000017827,740.7908887999984,740.7908887999984,1,7,3.017,sub-032,0,750,700,3,2023-06-28_17h41.59.596,painuncertainty_calibration,2022.2.5,143.0480097698496,
,,,,,,,,5,0,5,0,3.0,90,,,,,,741.3948402999995,744.3951491999978,744.3951491999978,,,100,,,,,,,745.4115223999979,740.7908887999984,740.7908887999984,p,0.5915096999997331,750.8151093999986,750.8151093999986,1,100,5.352,sub-032,0,750,700,3,2023-06-28_17h41.59.596,painuncertainty_calibration,2022.2.5,143.0480097698496,
,,,,,,,,6,0,6,0,3.0,28,,,,,,751.5696986999974,754.5700717,754.5700717,,,10,,,,,,,755.5844519999991,750.8151093999986,750.8151093999986,p,0.7435420000001614,756.8911911999967,756.8911911999967,1,10,1.255,sub-032,0,750,700,3,2023-06-28_17h41.59.596,painuncertainty_calibration,2022.2.5,143.0480097698496,
,,,,,,,,7,0,7,0,3.0,16,,,,,,757.8274127999975,760.828082,760.828082,,,5,,,,,,,761.8447469999992,756.8911911999967,756.8911911999967,p,0.9233832999998413,764.8673070999976,764.8673070999976,1,5,2.975,sub-032,0,750,700,3,2023-06-28_17h41.59.596,painuncertainty_calibration,2022.2.5,143.0480097698496,
,,,,,,,,8,0,8,0,3.0,72,,,,,,765.7310714999985,768.7314985999983,768.7314985999983,,,65,,,,,,,769.7480021999982,764.8673070999976,764.8673070999976,p,0.8514981000007538,771.4213904999997,771.4213904999997,0,65,1.622,sub-032,0,750,700,3,2023-06-28_17h41.59.596,painuncertainty_calibration,2022.2.5,143.0480097698496,
,,,,,,,,9,0,9,0,3.0,35,,,,,,772.4054735999998,775.4060272999996,775.4060272999996,,,28,,,,,,,776.4219019999982,771.4213904999997,771.4213904999997,p,0.9772609999999986,778.9512426000001,778.9512426000001,1,28,2.476,sub-032,0,750,700,3,2023-06-28_17h41.59.596,painuncertainty_calibration,2022.2.5,143.0480097698496,
,,,,,,,,10,0,10,0,3.0,84,,,,,,779.8160967999975,782.8165413999996,782.8165413999996,,,98,,,,,,,783.8329726999982,778.9512426000001,778.9512426000001,p,0.8548650999982783,785.8738022999969,785.8738022999969,1,98,1.989,sub-032,0,750,700,3,2023-06-28_17h41.59.596,painuncertainty_calibration,2022.2.5,143.0480097698496,
,,,,,,,,11,0,11,0,3.0,59,,,,,,786.865507999999,789.8659873999968,789.8659873999968,,,65,,,,,,,790.8827782999979,785.8738022999969,785.8738022999969,p,0.9804159000013897,794.6343912999982,794.6343912999982,1,65,3.704,sub-032,0,750,700,3,2023-06-28_17h41.59.596,painuncertainty_calibration,2022.2.5,143.0480097698496,
,,,,,,,,12,0,12,0,3.0,41,,,,,,795.3179019999989,798.3183456999977,798.3183456999977,,,25,,,,,,,799.336504699997,794.6343912999982,794.6343912999982,p,0.6765937000018312,801.3782094999988,801.3782094999988,1,25,2.016,sub-032,0,750,700,3,2023-06-28_17h41.59.596,painuncertainty_calibration,2022.2.5,143.0480097698496,
,,,,,,,,13,0,13,0,3.0,47,,,,,,802.159183599997,805.1595419999976,805.1595419999976,,,38,,,,,,,806.176593799999,801.3782094999988,801.3782094999988,p,0.7724994000018341,809.7431730999997,809.7431730999997,1,38,3.566,sub-032,0,750,700,3,2023-06-28_17h41.59.596,painuncertainty_calibration,2022.2.5,143.0480097698496,
