series.thisRepN,series.thisTrialN,series.thisN,series.thisIndex,Ramp.thisRepN,Ramp.thisTrialN,Ramp.thisN,Ramp.thisIndex,rand_shocks.thisRepN,rand_shocks.thisTrialN,rand_shocks.thisN,rand_shocks.thisIndex,wait1_dur,intensity,text_7.started,text_12.started,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,text_3.started,text_3.stopped,text_4.started,main_text.started,confirm_text.started,rating,ratingScale.response,ratingScale.rt,text_2.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,text_4.stopped,text_9.started,key_resp_7.started,key_resp_7.keys,key_resp_7.rt,main_text_rand.started,confirm_rand.started,scale_wasmoved,rating_rand_.response,rating_rand_.rt,participant,debug,fail_ma,max_ma,nramps,date,expName,psychopyVersion,frameRate,
1,0,1,0,2,0,2,0,,,,,2.5,30,590.0027706999999,590.0741146,590.0741146,p,0.899721899999804,590.9845264999999,593.4844807999998,593.4844807999998,600.8372724000001,600.8372724000001,10,10,6.335,600.8372724000001,600.8372724000001,y,2.705214900000101,594.5028428999999,,,,,,,,,,sub-030,0,750,700,3,2023-06-28_07h47.27.926,painuncertainty_calibration,2022.2.5,141.39651683795842,
1,0,1,0,3,0,3,0,,,,,2.1,40,603.6055363,603.6593830000002,603.6593830000002,p,0.7776260999999067,604.4441324,606.5488922,606.5488922,616.681681,616.681681,18,18,9.115,616.681681,616.681681,y,2.9153636999994887,607.5655766,,,,,,,,,,sub-030,0,750,700,3,2023-06-28_07h47.27.926,painuncertainty_calibration,2022.2.5,141.39651683795842,
1,0,1,0,4,0,4,0,,,,,2.1,50,619.6370778999999,619.7100522000001,619.7100522000001,p,0.7275458999997682,620.4458997000002,622.5503356999998,622.5503356999998,629.4657247,629.4657247,24,24,5.898,629.4657247,629.4657247,y,3.403553999999531,623.5685023000001,,,,,,,,,,sub-030,0,750,700,3,2023-06-28_07h47.27.926,painuncertainty_calibration,2022.2.5,141.39651683795842,
1,0,1,0,5,0,5,0,,,,,2.5,60,632.9041510000002,632.9821814000002,632.9821814000002,p,0.5196101000001363,633.5100197000002,636.0103598000001,636.0103598000001,651.3365717000001,651.3365717000001,34,34,14.31,651.3365717000001,651.3365717000001,y,3.54025909999973,637.0268170999998,,,,,,,,,,sub-030,0,750,700,3,2023-06-28_07h47.27.926,painuncertainty_calibration,2022.2.5,141.39651683795842,
1,0,1,0,6,0,6,0,,,,,2.1,70,654.9136244000001,654.9917437999998,654.9917437999998,p,0.5095973000002232,655.5126479,657.6170275,657.6170275,662.8515336999999,662.8515336999999,51,51,4.213,662.8515336999999,662.8515336999999,n,1.7775431999998546,658.6391127000002,,,,,,,,,,sub-030,0,750,700,3,2023-06-28_07h47.27.926,painuncertainty_calibration,2022.2.5,141.39651683795842,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-030,0,750,700,3,2023-06-28_07h47.27.926,painuncertainty_calibration,2022.2.5,141.39651683795842,
2,0,2,0,0,0,0,0,,,,,2.3,10,667.9241591999998,668.0002801,668.0002801,p,1.1492567999998755,669.1616187,671.4659522000002,671.4659522000002,675.9020117999999,675.9020117999999,6,6,3.418,675.9020117999999,675.9020117999999,y,2.87928329999977,672.4843540000002,,,,,,,,,,sub-030,0,750,700,3,2023-06-28_07h47.27.926,painuncertainty_calibration,2022.2.5,141.39651683795842,
2,0,2,0,1,0,1,0,,,,,2.5,20,678.8411092000001,678.8975263000002,678.8975263000002,p,2.691703999999845,681.5991465000002,684.0996974999998,684.0996974999998,689.7993136,689.7993136,7,7,4.684,689.7993136,689.7993136,y,2.43836280000005,685.1162961,,,,,,,,,,sub-030,0,750,700,3,2023-06-28_07h47.27.926,painuncertainty_calibration,2022.2.5,141.39651683795842,
2,0,2,0,2,0,2,0,,,,,2.1,30,692.2998892999999,692.3503464,692.3503464,p,0.542708699999821,692.9059662999998,695.0105214999999,695.0105214999999,699.8231148999998,699.8231148999998,9,9,3.797,699.8231148999998,699.8231148999998,y,2.2939909000001535,696.0264693999998,,,,,,,,,,sub-030,0,750,700,3,2023-06-28_07h47.27.926,painuncertainty_calibration,2022.2.5,141.39651683795842,
2,0,2,0,3,0,3,0,,,,,2.4,40,702.1777986000002,702.2335527999999,702.2335527999999,p,0.8520260999998754,703.0950210000001,705.4978001,705.4978001,707.8431771,707.8431771,14,14,1.328,707.8431771,707.8431771,y,3.1376335999998446,706.5171239000001,,,,,,,,,,sub-030,0,750,700,3,2023-06-28_07h47.27.926,painuncertainty_calibration,2022.2.5,141.39651683795842,
2,0,2,0,4,0,4,0,,,,,2.0,50,711.0334487999999,711.0955568999998,711.0955568999998,p,0.4857950000000528,711.5887102000002,713.5890196999999,713.5890196999999,719.7128176000001,719.7128176000001,21,21,5.108,719.7128176000001,719.7128176000001,y,2.908408899999813,714.6052983999998,,,,,,,,,,sub-030,0,750,700,3,2023-06-28_07h47.27.926,painuncertainty_calibration,2022.2.5,141.39651683795842,
2,0,2,0,5,0,5,0,,,,,2.5,60,722.6692573,722.7362916000002,722.7362916000002,p,0.5328554999996413,723.2779962999998,725.7780014999998,725.7780014999998,734.0702199000002,734.0702199000002,28,28,7.275,734.0702199000002,734.0702199000002,y,2.743231499999638,726.7952415999998,,,,,,,,,,sub-030,0,750,700,3,2023-06-28_07h47.27.926,painuncertainty_calibration,2022.2.5,141.39651683795842,
2,0,2,0,6,0,6,0,,,,,2.0,70,736.8483918000002,736.9255624000002,736.9255624000002,p,0.5123760999995284,737.4462865,739.4462288,739.4462288,748.8635353999998,748.8635353999998,37,37,8.399,748.8635353999998,748.8635353999998,n,0.8145054999999957,740.4642088999999,,,,,,,,,,sub-030,0,750,700,3,2023-06-28_07h47.27.926,painuncertainty_calibration,2022.2.5,141.39651683795842,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-030,0,750,700,3,2023-06-28_07h47.27.926,painuncertainty_calibration,2022.2.5,141.39651683795842,
,,,,,,,,0,0,0,0,3.0,70,,,,,,768.5611426999999,771.5611646000002,771.5611646000002,,,45,,,,,,,772.5765359000002,767.9373912000001,767.9373912000001,p,0.6121016000001873,778.0859740999999,778.0859740999999,1,45,5.456,sub-030,0,750,700,3,2023-06-28_07h47.27.926,painuncertainty_calibration,2022.2.5,141.39651683795842,
,,,,,,,,1,0,1,0,3.0,15,,,,,,779.0689475999998,782.0693412,782.0693412,,,4,,,,,,,783.0865868000001,778.0859740999999,778.0859740999999,p,0.9762404999996761,787.9456890000001,787.9456890000001,1,4,4.829,sub-030,0,750,700,3,2023-06-28_07h47.27.926,painuncertainty_calibration,2022.2.5,141.39651683795842,
,,,,,,,,2,0,2,0,3.0,19,,,,,,788.8409714999998,791.8419709999998,791.8419709999998,,,7,,,,,,,792.8602200999999,787.9456890000001,787.9456890000001,p,0.883147199999712,799.9044979999999,799.9044979999999,1,7,6.989,sub-030,0,750,700,3,2023-06-28_07h47.27.926,painuncertainty_calibration,2022.2.5,141.39651683795842,
,,,,,,,,3,0,3,0,3.0,28,,,,,,800.6067840000001,803.6068362999999,803.6068362999999,,,20,,,,,,,804.6205058999999,799.9044979999999,799.9044979999999,p,0.6929688999998689,808.6303177,808.6303177,1,20,3.971,sub-030,0,750,700,3,2023-06-28_07h47.27.926,painuncertainty_calibration,2022.2.5,141.39651683795842,
,,,,,,,,4,0,4,0,3.0,24,,,,,,809.4405495999999,812.4409952000001,812.4409952000001,,,23,,,,,,,813.4593515000001,808.6303177,808.6303177,p,0.7996816999998373,820.3477978000001,820.3477978000001,1,23,6.837,sub-030,0,750,700,3,2023-06-28_07h47.27.926,painuncertainty_calibration,2022.2.5,141.39651683795842,
,,,,,,,,5,0,5,0,3.0,42,,,,,,821.1434107999999,824.1444056,824.1444056,,,32,,,,,,,825.1621323999998,820.3477978000001,820.3477978000001,p,0.7849711999997453,828.2919566,828.2919566,1,32,3.071,sub-030,0,750,700,3,2023-06-28_07h47.27.926,painuncertainty_calibration,2022.2.5,141.39651683795842,
,,,,,,,,6,0,6,0,3.0,38,,,,,,829.0887557000001,832.0892426999999,832.0892426999999,,,52,,,,,,,833.1073892,828.2919566,828.2919566,p,0.7856725000001461,836.3147647999999,836.3147647999999,1,52,3.156,sub-030,0,750,700,3,2023-06-28_07h47.27.926,painuncertainty_calibration,2022.2.5,141.39651683795842,
,,,,,,,,7,0,7,0,3.0,10,,,,,,836.9861046000001,839.9862745999999,839.9862745999999,,,3,,,,,,,841.0023664999999,836.3147647999999,836.3147647999999,p,0.6587122000000818,847.0241074,847.0241074,1,3,5.976,sub-030,0,750,700,3,2023-06-28_07h47.27.926,painuncertainty_calibration,2022.2.5,141.39651683795842,
,,,,,,,,8,0,8,0,3.0,56,,,,,,847.6330824000001,850.6334034000001,850.6334034000001,,,51,,,,,,,851.6493577000001,847.0241074,847.0241074,p,0.5972320999999283,856.7100436999999,856.7100436999999,1,51,5.004,sub-030,0,750,700,3,2023-06-28_07h47.27.926,painuncertainty_calibration,2022.2.5,141.39651683795842,
,,,,,,,,9,0,9,0,3.0,61,,,,,,859.8216083000002,862.8220658999999,862.8220658999999,,,59,,,,,,,,856.7100436999999,856.7100436999999,p,3.103393999999753,878.1761817000001,878.1761817000001,1,59,14.282,sub-030,0,750,700,3,2023-06-28_07h47.27.926,painuncertainty_calibration,2022.2.5,141.39651683795842,
,,,,,,,,10,0,10,0,3.0,47,,,,,,884.9773430999999,887.9777347999998,887.9777347999998,,,62,,,,,,,888.9948168000001,878.1761817000001,878.1761817000001,p,6.78946199999973,892.5293597999998,892.5293597999998,1,62,3.49,sub-030,0,750,700,3,2023-06-28_07h47.27.926,painuncertainty_calibration,2022.2.5,141.39651683795842,
,,,,,,,,11,0,11,0,3.0,33,,,,,,893.3187062000002,896.3193156000002,896.3193156000002,,,60,,,,,,,897.3345562999998,892.5293597999998,892.5293597999998,p,0.7801628999995955,898.2185632000001,898.2185632000001,0,60,0.837,sub-030,0,750,700,3,2023-06-28_07h47.27.926,painuncertainty_calibration,2022.2.5,141.39651683795842,
,,,,,,,,12,0,12,0,3.0,65,,,,,,899.1111243,902.1117985000001,902.1117985000001,,,65,,,,,,,903.1296877999998,898.2185632000001,898.2185632000001,p,0.8830929999999171,907.6810713999998,907.6810713999998,1,65,4.502,sub-030,0,750,700,3,2023-06-28_07h47.27.926,painuncertainty_calibration,2022.2.5,141.39651683795842,
,,,,,,,,13,0,13,0,3.0,52,,,,,,908.8899308999999,911.8903636,911.8903636,,,58,,,,,,,912.9068035,907.6810713999998,907.6810713999998,p,1.196393199999875,916.5208137,916.5208137,1,58,3.615,sub-030,0,750,700,3,2023-06-28_07h47.27.926,painuncertainty_calibration,2022.2.5,141.39651683795842,
